Date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr_14,atr_pct,adx_14,plus_di,minus_di,obv,avg_volume_20,recent_high_20,recent_low_20,recent_high_52w,recent_low_52w
2021-06-22,645.3207610794875,647.4623122777601,633.7563613714976,634.6605834960938,4577152,,,,634.6605834960938,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,
2021-06-23,634.66058193757,639.9430632616783,632.2335022041467,633.185302734375,2631031,,,,634.5200805664062,,-0.11768621460998929,-0.02353724292199786,-0.09414897168799144,,,,,,,,,,-2631031.0,,,,,
2021-06-24,632.1859009476325,638.6581327006047,629.6160279902384,632.7569580078125,3460776,,,,634.3521641322545,,-0.24271931006035175,-0.06737365634966865,-0.1753456537106831,,,,,,,,,,-6091807.0,,,,,
2021-06-25,632.7569145301198,644.7496348094901,632.7569145301198,639.8478393554688,3010243,,,,634.8755617725607,,0.22774067206432846,-0.008350790666869223,0.2360914627311977,,,,,,,,,,-3081564.0,,,,,
2021-06-28,642.4653077447143,647.1291532160288,637.2779836413029,643.70263671875,3342385,,,,635.7162355769597,,0.9012445426282056,0.17356827599214575,0.7276762666360599,,,,,,,,,,260821.0,,,,,
2021-06-29,640.799754102894,648.6521090547675,640.6569607755406,644.9400634765625,2937766,,,,636.5946953769218,,1.517360028249982,0.442326626443713,1.075033401806269,,,,,,,,,,3198587.0,,,,,
2021-06-30,645.3683961576229,650.5081427221189,641.7515654349364,642.8937377929688,3768943,,,,637.1946041784502,,1.819540083214065,0.7177693177977835,1.1017707654162814,,,,,,,,,,-570356.0,,,,,
2021-07-01,642.4654392844965,652.7448746943882,641.2281100571274,651.1744384765625,4102748,,,,638.5260169687466,,2.6961240545043665,1.1134402651391002,1.5826837893652663,,,,,,,,,,3532392.0,,,,,
2021-07-02,652.4592758654674,656.2664780587013,645.6063002989872,648.4141235351562,5071894,,,,639.4677414036428,,3.1319852440412888,1.5171492609195378,1.614835983121751,,,,,,,,,,-1539502.0,,,,,
2021-07-05,651.0315642919038,651.9357864165237,645.8918181785974,647.4147338867188,1600769,,,,640.2245978306024,,3.358056400708506,1.8853306888773318,1.472725711831174,,,,,,,,,,-3140271.0,,,,,
2021-07-06,645.320734963911,650.0797374341464,639.9906754345642,640.7996826171875,2682423,,,,640.2793678102772,,2.969212830719357,2.102107117245737,0.8671057134736202,,,,,,,,,,-5822694.0,,,,,
2021-07-07,635.8027558347763,649.1279632923914,633.9943115853537,647.3195190429688,2576763,,,,640.949858403867,,3.1508270382747696,2.3118511014515435,0.8389759368232261,,,,,,,,,,-3245931.0,,,,,
2021-07-08,644.368898520934,648.0809434779417,633.0424500363524,634.7557373046875,2548016,,,,640.359942108707,,2.254971511929625,2.30047518354716,-0.04550367161753499,,,,,,,,,,-5793947.0,,,,,
2021-07-09,634.3750366220062,639.8954679326915,632.1859070790284,635.7075805664062,1994075,,,,639.9168600570592,,1.6033232371017903,2.1610447942580864,-0.5577215571562961,,,,,10.3746364808171,0.016319825023281064,,12.123209873187744,12.287001583020178,-3799872.0,,,,,
2021-07-12,636.3738723577321,640.4190249994895,634.2799574648739,636.3262939453125,1555035,,,,639.57490137975,51.50219128045417,1.1238571575671585,1.953607266919901,-0.8297501093527424,,,,,10.072095841802708,0.01582850801175337,,11.966698983989795,11.752067290291025,-2244837.0,,,,,
2021-07-13,637.9918344955385,656.1236215766797,636.7545055205093,650.0797119140625,7744032,,,,640.575359525875,61.72678373912934,1.8325383616204363,1.9293934858600081,-0.09685512423957188,,,,,10.766755255343032,0.016562207769324058,,20.813713744045845,10.208562565568347,5499195.0,,,,,
2021-07-14,649.080371191755,659.0266981671683,648.1761490861188,652.8875732421875,2663467,,,,641.747951308381,63.422255309201944,2.590878233004105,2.0616904352888277,0.5291877977152772,,,,,10.77274052860778,0.016500146380656645,,21.241164575276343,9.474112835911015,8162662.0,,,,,
2021-07-15,652.9351132841097,655.0290859074688,648.4616395190445,650.0797119140625,1905193,,,,642.5414523184459,60.534355266931726,2.931504542152311,2.235653256661524,0.6958512854907868,,,,,10.47236237573753,0.0161093511823392,,20.28967910079803,9.049725523483227,6257469.0,,,,,
2021-07-16,651.8881747229278,662.1200299258338,649.7466236339475,655.4097900390625,3479357,,,,643.7670082918379,63.8951969744909,3.590160964793654,2.50655479828795,1.083606166505704,,,,,10.608151226891017,0.016185524519337392,,23.373843539159513,8.295750528641124,9736826.0,,,,,
2021-07-19,645.3683260564284,658.1700545716727,645.3683260564284,656.0285034179688,1940882,643.9192260742187,,,644.9347697324217,64.27550506927778,4.114644859313785,2.828172810493117,1.2864720488206678,658.7155926074447,643.9192260742187,629.1228595409927,0.045957213060510586,10.764835318916255,0.01640909695665733,,21.38837358416692,10.496234139193925,11677708.0,,662.1200299258338,629.6160279902384,,
2021-07-20,655.79048145725,658.2651392820383,641.4183185261983,643.8453979492188,2724983,644.378466796875,,,644.8310200387833,52.53973377757774,3.506803088461197,2.963898866086733,0.5429042223744642,658.5539897876045,644.378466796875,630.2029438061456,0.04399750681053686,11.199262850125093,0.017394335481463515,,19.0902242655562,11.88773246998581,8952725.0,3179647.5,662.1200299258338,629.6160279902384,,
