Date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr_14,atr_pct,adx_14,plus_di,minus_di,obv,avg_volume_20,recent_high_20,recent_low_20,recent_high_52w,recent_low_52w
2024-06-24,23382.30078125,23558.099609375,23350.0,23537.849609375,239400,,,,23537.849609375,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,
2024-06-25,23577.099609375,23754.150390625,23562.05078125,23721.30078125,298100,,,,23555.321149553572,,14.634281517093768,2.926856303418754,11.707425213675014,,,,,,,,,,298100.0,,,,,
2024-06-26,23723.099609375,23889.900390625,23670.44921875,23868.80078125,287800,,,,23585.176352572278,,37.69949602174165,9.881384247083334,27.81811177465832,,,,,,,,,,585900.0,,,,,
2024-06-27,23881.55078125,24087.44921875,23805.400390625,24044.5,515200,,,,23628.92146185111,,69.35680123454222,21.776467644575114,47.580333589967104,,,,,,,,,,1101100.0,,,,,
2024-06-28,24085.900390625,24174.0,23985.80078125,24010.599609375,354800,,,,23665.27176161529,,90.66483767636964,35.55414165093402,55.11069602543562,,,,,,,,,,746300.0,,,,,
2024-07-01,23992.94921875,24164.0,23992.69921875,24141.94921875,0,,,,23710.669614675742,,116.80398221567884,51.80410976388299,64.99987245179585,,,,,,,,,,746300.0,,,,,
2024-07-02,24228.75,24236.349609375,24056.400390625,24123.849609375,0,,,,23750.020090361384,,134.50842596766233,68.34497300463886,66.16345296302347,,,,,,,,,,746300.0,,,,,
2024-07-03,24291.75,24309.150390625,24207.099609375,24286.5,0,,,,23801.113415088872,,159.8215292879613,86.64028426130335,73.18124502665796,,,,,,,,,,746300.0,,,,,
2024-07-04,24369.94921875,24401.0,24281.0,24302.150390625,251200,,,,23848.831222282788,,179.0808689843434,105.12840120591136,73.95246777843204,,,,,,,,,,997500.0,,,,,
2024-07-05,24213.349609375,24363.0,24168.849609375,24323.849609375,298400,,,,23894.071068672525,,193.86027942755754,122.87477685024061,70.98550257731694,,,,,,,,,,1295900.0,,,,,
2024-07-08,24329.44921875,24344.599609375,24240.55078125,24320.55078125,266300,,,,23934.688184156093,,202.96720126993387,138.89326173417928,64.07393953575459,,,,,,,,,,1029600.0,,,,,
2024-07-09,24351.0,24443.599609375,24331.900390625,24433.19921875,250500,,,,23982.16542554599,,216.77543759920445,154.4696969071843,62.30574069202015,,,,,,,,,,1280100.0,,,,,
2024-07-10,24459.849609375,24461.05078125,24141.80078125,24324.44921875,292300,,,,24014.76388204161,,216.44826734322487,166.86541099439242,49.58285634883245,,,,,,,,,,987800.0,,,,,
2024-07-11,24396.55078125,24402.650390625,24193.75,24315.94921875,306400,,,,24043.44819982336,,213.04722777124334,176.10177434976262,36.94545342148072,,,,,194.28920200892858,0.007990196075056466,,34.99570966456398,11.111932876894299,681400.0,,,,,
2024-07-12,24387.94921875,24592.19921875,24331.150390625,24502.150390625,325800,,,,24087.134122756852,86.82228241737916,222.80836172884665,185.44309182557942,37.36526990326723,,,,,200.14354472257654,0.008168407324736499,,38.31023004704302,10.016407926290546,1007200.0,,,,,
2024-07-15,24587.599609375,24635.05078125,24522.75,24586.69921875,305400,,,,24134.711750946673,87.6790530008254,234.66148303632508,195.28677006772855,39.374712968596526,,,,,195.34046228703536,0.007944964899479767,,38.015401111397004,9.52964441661477,1312600.0,,,,,
2024-07-16,24615.900390625,24661.25,24587.650390625,24613.0,283200,,,,24180.263012761276,87.94169037183917,243.3719796243895,204.90381197906075,38.46816764532875,,,,,186.71262792724713,0.007585935397036002,,37.9334738432875,9.257858362987804,1595800.0,,,,,
2024-07-18,24543.80078125,24837.75,24504.44921875,24800.849609375,350900,,,,24239.366498153056,89.64027433231465,262.4081269341368,216.40467497007597,46.003451964060844,,,,,197.18321030744377,0.007950663522144269,,39.7471401157786,8.140097510647701,1946700.0,,,,,
2024-07-19,24853.80078125,24854.80078125,24508.150390625,24530.900390625,343800,,,,24267.131630769432,73.59626748516594,252.79767074451593,223.683274124964,29.11439661955194,,,,,207.8594374729835,0.00847337171335225,,35.59829123531118,7.170428496372344,1602900.0,,,,,
2024-07-22,24445.75,24595.19921875,24362.30078125,24509.25,324200,24264.9173828125,,,24290.190523077104,72.47587173114837,240.66012922707523,227.07864514538625,13.581484081688984,24876.616346033024,24264.9173828125,23653.218419591973,0.05041838416922111,209.64793747491325,0.008553829165515602,,32.77356023075469,11.57065554233016,1278700.0,,24854.80078125,23350.0,,
2024-07-23,24568.900390625,24582.55078125,24074.19921875,24479.05078125,436400,24311.97744140625,,,24308.177214331663,70.8555392877906,225.99903931481094,226.8627239792712,-0.8636846644602656,24830.400182204412,24311.97744140625,23793.554700608085,0.042647517426141285,230.98391069099088,0.009435983149637305,,27.621534551269054,18.66088204255857,842300.0,264685.0,24854.80078125,23562.05078125,,
2024-07-24,24444.94921875,24504.25,24307.25,24413.5,366600,24346.58740234375,,,24318.207955823884,67.33646957443936,206.70782063067236,222.83174330955146,-16.123922678879097,24789.591153120553,24346.58740234375,23903.583651566947,0.03639144521208395,228.55648849877724,0.009361889466843232,,25.920972676940515,17.511996397410403,475700.0,274535.0,24854.80078125,23670.44921875,,
2024-07-25,24230.94921875,24426.150390625,24210.80078125,24406.099609375,391800,24373.45234375,,,24326.57858949542,66.93231142419324,188.6476287270816,215.9949203930575,-27.347291665975888,24758.7025902044,24373.45234375,23988.202097295598,0.03161228380953507,227.613139989936,0.0093260760069382,,24.169231184823676,19.355261902236762,83900.0,277960.0,24854.80078125,23805.400390625,,
2024-07-26,24423.349609375,24861.150390625,24410.900390625,24834.849609375,383800,24412.96982421875,,,24374.985353293476,75.94177226774593,206.5503544011699,214.10600719468,-7.555652793510092,24816.834635506275,24412.96982421875,24009.105012931228,0.03308608614154527,243.8586857942263,0.009819213308308948,,33.689315198492345,16.775422616210005,467700.0,283160.0,24861.150390625,23985.80078125,,
2024-07-29,24943.30078125,24999.75,24774.599609375,24836.099609375,355000,24454.24482421875,,,24418.90099672981,75.96233485733563,218.32257133213352,214.9493200221707,3.373251309962825,24853.89428106174,24454.24482421875,24054.595367375758,0.03268548750662632,242.5223789964244,0.00976491408920257,,35.53739161891422,15.663008940476354,822700.0,276590.0,24999.75,23992.69921875,,
2024-07-30,24839.400390625,24971.75,24798.650390625,24857.30078125,385000,24490.01240234375,,,24460.653357160307,76.3318339033812,226.74907327853725,217.30927067344402,9.439802605093234,24899.38695166972,24490.01240234375,24080.63785301778,0.03343195933104486,237.56360973775122,0.009557095994789055,,33.68780921677324,14.84781051478596,1207700.0,276600.0,24999.75,24056.400390625,,
2024-07-31,24886.69921875,24984.599609375,24856.5,24951.150390625,333600,24531.37744140625,,,24507.36736034742,77.94779308061474,238.2535769954775,221.49813193785073,16.75544505762676,24951.446324407065,24531.37744140625,24111.308558405435,0.03424747623766002,229.74475256898327,0.00920778196484705,43.68428225958091,32.74563496532302,14.256471429080088,1541300.0,295850.0,24999.75,24074.19921875,,
2024-08-01,25030.94921875,25078.30078125,24956.400390625,25010.900390625,431300,24567.5974609375,,,24555.322887040522,78.93393478332393,249.31831834640616,227.06216921956184,22.25614912684432,25020.593892170382,24567.5974609375,24114.60102970462,0.03687755239014689,222.41658385869874,0.008892785960719296,43.64488122972131,34.41768940481161,13.674321907257784,1972600.0,312530.0,25078.30078125,24074.19921875,,
2024-08-02,24789.0,24851.900390625,24686.849609375,24717.69921875,345000,24588.37490234375,,,24570.78729958428,63.84589779796328,231.75677357609675,228.00109009086881,3.7556834852279337,25028.70731829373,24588.37490234375,24148.042486393766,0.035816308942646743,229.67616938664884,0.009291972013820135,41.94825089922998,30.9491166218384,20.679185533926866,1627600.0,334095.0,25078.30078125,24074.19921875,,
2024-08-05,24302.849609375,24350.05078125,23893.69921875,24055.599609375,487000,24574.96240234375,,,24521.721805278634,43.585329138689204,162.53956283923253,214.90878464054157,-52.36922180130904,25060.707430467453,24574.96240234375,24089.217374220047,0.039531700612276593,272.1278715733168,0.011312454313849758,40.440420752594775,24.255290782601833,37.025332402964395,1140600.0,338785.0,25078.30078125,23893.69921875,,
2024-08-06,24189.849609375,24382.599609375,23960.400390625,23992.55078125,312300,24558.56240234375,,,24471.324564894952,42.21163765948464,101.42771557001834,192.21257082643695,-90.78485525641861,25096.86343061176,24558.56240234375,24020.261374075737,0.043838154648387626,282.84725351450845,0.011788961336097347,38.91261903233175,22.491167992027407,33.07770286585686,828300.0,348215.0,25078.30078125,23893.69921875,,
2024-08-07,24289.400390625,24337.69921875,24184.900390625,24297.5,317600,24551.77744140625,,,24454.769844428767,50.360733403324154,76.71862515316388,169.11378169178235,-92.39515653861847,25099.56515966767,24551.77744140625,24003.989723144834,0.04462305994494563,287.29733808490073,0.011824152200222275,37.49394600637322,20.561163662281093,30.23925046659526,1145900.0,350515.0,25078.30078125,23893.69921875,,
2024-08-08,24248.55078125,24340.5,24079.69921875,24117.0,311900,24541.40498046875,,,24422.601287816502,46.20724086744657,42.08650445445164,143.7083262443162,-101.62182178986455,25113.341771593776,24541.40498046875,23969.468189343723,0.0466099468698065,285.40472688240783,0.011834172031447023,36.48036238758457,19.219117728047042,30.898388874349074,834000.0,353870.0,25078.30078125,23893.69921875,,
2024-08-09,24386.849609375,24419.75,24311.19921875,24367.5,215100,24543.98251953125,,,24417.35354611969,52.11031909900475,34.4563642551293,121.85793384647883,-87.40156959134953,25112.28494479429,24543.98251953125,23975.680094268213,0.04630890075078917,286.6436749622358,0.011763360006657878,35.17915652684229,19.744013341816412,28.567349616302202,1049100.0,354850.0,25078.30078125,23893.69921875,,
2024-08-12,24320.05078125,24472.80078125,24212.099609375,24347.0,279900,24536.225,,,24410.653208394007,51.611171200578454,26.45034142939039,102.77641536306115,-76.32607393367076,25110.800815120292,24536.225,23961.649184879705,0.04683489942892956,284.79063902743326,0.011697155256394351,34.27551019011868,18.453018005406356,29.184951029340315,769200.0,350285.0,25078.30078125,23893.69921875,,
2024-08-13,24342.349609375,24359.94921875,24116.5,24139.0,239700,24513.8400390625,,,24384.781474261246,46.721124990396916,3.283795438521338,82.8778913781532,-79.59409593963186,25113.157177303827,24513.8400390625,23914.52290082117,0.04889622656314336,281.837680436188,0.011675615412245247,33.72093811648657,17.31447694111026,29.80711953791253,529500.0,347990.0,25078.30078125,23893.69921875,,
2024-08-14,24184.400390625,24196.5,24099.69921875,24143.75,303300,24490.3775390625,,,24361.826095760178,46.84498424381042,-14.525137123426248,63.39728567783731,-77.92242280126356,25108.767274097623,24490.3775390625,23871.98780402738,0.05050062899592146,268.62075906574603,0.01112589216943292,33.256566930374426,16.86879952142656,29.48662672086072,832800.0,344705.0,25078.30078125,23893.69921875,,
2024-08-16,24334.849609375,24563.900390625,24204.5,24541.150390625,271600,24477.392578125,,,24378.90460003302,56.05047525635222,3.3889797753108724,51.39562449733202,-48.00664472202115,25079.861185404206,24477.392578125,23874.923970845794,0.049226534677359525,279.4443041771213,0.01138676466788094,31.14443010099665,24.448282371331576,26.31992931722386,1104400.0,345710.0,25078.30078125,23893.69921875,,
2024-08-19,24636.349609375,24638.80078125,24522.94921875,24572.650390625,243600,24479.480078125,,,24397.3565800894,56.6907266779769,19.898456208506104,45.09619083956684,-25.197734631060733,25082.964282641322,24479.480078125,23875.99587360868,0.049305312252574944,267.7591083430412,0.01089663117679797,28.945536823758605,25.690781747026506,25.50651029316175,1348000.0,341745.0,25078.30078125,23893.69921875,,
