Date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr_14,atr_pct,adx_14,plus_di,minus_di,obv,avg_volume_20,recent_high_20,recent_low_20,recent_high_52w,recent_low_52w
2021-06-22,697.4259308909948,702.5506371300067,689.5059303397944,691.2763061523438,14366824,,,,691.2763061523438,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,
2021-06-23,694.1647078990134,697.7986130106734,688.8536376859736,692.0682373046875,7844868,,,,691.3517281668527,,0.0631739950587189,0.012634799011743782,0.05053919604697512,,,,,,,,,,7844868.0,,,,,
2021-06-24,694.1647627074689,705.089682030104,693.2329979253112,701.7353515625,14785024,,,,692.3406446807238,,0.8831151685050145,0.18673087291039794,0.6963842955946166,,,,,,,,,,22629892.0,,,,,
2021-06-25,703.9948688755924,709.0729983058726,702.0847624487187,705.8583984375,10383176,,,,693.6280498004168,,1.844359255467225,0.5182565494217634,1.3261027060454618,,,,,,,,,,33013068.0,,,,,
2021-06-28,708.1411637351097,709.5388107687974,701.1529285666711,702.713623046875,9356786,,,,694.4933424905557,,2.3255871071914953,0.8797226609757098,1.4458644462157855,,,,,,,,,,23656282.0,,,,,
2021-06-29,705.1233266481341,705.6847822301698,698.17504251688,702.8072509765625,10971692,,,,695.2851432987468,,2.6835839528515635,1.2404949193508807,1.4430890335006827,,,,,,,,,,34627974.0,,,,,
2021-06-30,700.912318001838,706.0592041820919,699.0875014782571,700.8655395507812,9679022,,,,695.8166096084644,,2.7785892999263524,1.5481137954659752,1.2304755044603772,,,,,,,,,,24948952.0,,,,,
2021-07-01,702.783893139398,702.783893139398,693.8938172608038,695.6484375,16911442,,,,695.800593217182,,2.405179772359361,1.7195269908446522,0.6856527815147087,,,,,,,,,,8037510.0,,,,,
2021-07-02,694.8295686879264,696.8181381606023,691.0863790923012,692.67724609375,14827036,,,,695.503131586379,,1.848194876218713,1.7452605679194644,0.10293430829924866,,,,,,,,,,-6789526.0,,,,,
2021-07-05,697.1457340681139,703.9536838673887,694.6191264593356,699.7191772460938,7373882,,,,695.904659744447,,1.9524981420936456,1.7867080827543007,0.16579005933934488,,,,,,,,,,584356.0,,,,,
2021-07-06,700.4443484394454,720.5639923825959,699.9764497430932,718.0841064453125,17669032,,,,698.0169880016723,,3.476975131054701,2.1247614924143807,1.35221363864032,,,,,,,,,,18253388.0,,,,,
2021-07-07,717.7565743525952,723.0672129416096,714.8087898251317,720.3300170898438,9629190,,,,700.142038391022,,4.810903249251169,2.6619898437817384,2.1489134054694303,,,,,,,,,,27882578.0,,,,,
2021-07-08,713.5455881188799,719.4878793503663,708.1413347524103,711.4166259765625,8420922,,,,701.215808637264,,5.090138771573379,3.147619629340067,1.9425191422333121,,,,,,,,,,19461656.0,,,,,
2021-07-09,707.720290297635,709.3345181684837,700.6783911327865,702.783935546875,10695842,,,,701.365154057227,,4.562258092146408,3.430547321901335,1.1317107702450726,,,,,10.224609025548252,0.014548723310802373,,26.475257554335663,18.647959753110992,8765814.0,,,,,
2021-07-12,702.7839231510329,702.7839231510329,694.361745643231,695.7654418945312,14458978,,,,700.8318481369702,52.79983555010773,3.5368049825262915,3.4517988540263267,0.0850061284999648,,,,,10.095864802555095,0.014510443023822234,,24.897669309535043,22.005825996095837,-5693164.0,,,,,
2021-07-13,700.0232664310304,704.7022536501623,694.408481768072,702.7136840820312,18178142,,,,701.0110706079283,56.8293099689483,3.247357564219783,3.410910596065018,-0.16355303184523518,,,,,10.1100010225219,0.014387084315468814,,24.442265382476347,20.405409647570096,12484978.0,,,,,
2021-07-14,700.6782731376837,705.2870637113084,697.6837101630698,701.4503173828125,9788494,,,,701.0529036341078,55.89494492035442,2.8827942084667484,3.305287318545364,-0.4224931100786158,,,,,9.930954774358806,0.014157745072255836,,23.52621061086267,19.28949375362128,2696484.0,,,,,
2021-07-15,704.187582188956,714.3643794730821,701.6843354297325,711.5335693359375,10438802,,,,702.0510622723773,61.356061651569405,3.368677271206252,3.3179653090775423,0.050711962128709764,,,,,10.144033868352432,0.014256578052697769,,27.77862312275603,17.535431617499945,13135286.0,,,,,
2021-07-16,714.9258856885684,715.8616832062033,710.6446577386265,712.3056640625,5170628,,,,703.0276910142937,61.74664815856563,3.7725570020103305,3.4088836476641,0.3636733543462305,,,,,9.79210469686846,0.013747054376938479,,27.813699406699275,16.8681097862502,18305914.0,,,,,
