Date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr_14,atr_pct,adx_14,plus_di,minus_di,obv,avg_volume_20,recent_high_20,recent_low_20,recent_high_52w,recent_low_52w
2021-06-22,1314.907051074631,1325.1409772519048,1308.2876817899016,1316.7796630859375,6427862,,,,1316.7796630859375,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,
2021-06-23,1328.2331212813588,1328.2331212813588,1305.283016154672,1309.202392578125,5529809,,,,1316.0580182756698,,-0.6044546274038112,-0.12089092548076225,-0.4835637019230489,,,,,,,,,,-5529809.0,,,,,
2021-06-24,1321.2652671274627,1366.3380934780537,1316.2135841582835,1358.020263671875,10785137,,,,1320.054422599118,,2.8231612888312156,0.46791951738163334,2.3552417714495824,,,,,,,,,,5255328.0,,,,,
2021-06-25,1369.1689857338558,1374.3948215572673,1343.9107792540326,1371.0850830078125,9780240,,,,1324.9144854951842,,6.518650386311492,1.6780656911676053,4.840584695143887,,,,,,,,,,15035568.0,,,,,
2021-06-28,1369.9526773998857,1376.2672280750623,1359.239673036804,1368.99462890625,5019178,,,,1329.112594391476,,9.17293011684751,3.1770385763035867,5.995891540543924,,,,,,,,,,10016390.0,,,,,
2021-06-29,1359.5881210099008,1370.605944791992,1358.020327926008,1361.3736572265625,5913567,,,,1332.1850765662462,,10.54001843137371,4.6496345473176115,5.8903838840560985,,,,,,,,,,4102823.0,,,,,
2021-06-30,1369.212243234457,1385.7171281600788,1369.212243234457,1376.833251953125,6058722,,,,1336.437283745949,,12.72422887329094,6.264553412512278,6.459675460778662,,,,,,,,,,10161545.0,,,,,
2021-07-01,1373.3927605779031,1373.3927605779031,1357.889516181484,1359.0653076171875,4814317,,,,1338.5923336384478,,12.873113530350565,7.586265436079936,5.2868480942706295,,,,,,,,,,5347228.0,,,,,
2021-07-02,1357.8025504266625,1366.9477617714929,1343.562171167975,1365.5107421875,5166064,,,,1341.1559915955004,,13.35722462590229,8.740457274044408,4.616767351857883,,,,,,,,,,10513292.0,,,,,
2021-07-05,1366.686700133426,1380.4915948176224,1359.6318432156881,1375.22216796875,4058338,,,,1344.4003893453337,,14.358995493845669,9.864164918004661,4.494830575841007,,,,,,,,,,14571630.0,,,,,
2021-07-06,1370.6494852954324,1382.015719815571,1356.1913619563304,1360.63330078125,4089574,,,,1345.9463809106592,,13.816439156122442,10.654619765628219,3.161819390494223,,,,,,,,,,10482056.0,,,,,
2021-07-07,1363.986484620662,1367.9058607513202,1345.3476524242224,1362.7235107421875,4797120,,,,1347.544202799376,,13.400647502013499,11.203825312905275,2.1968221891082234,,,,,,,,,,15279176.0,,,,,
2021-07-08,1365.6847894641999,1372.6525690022825,1349.1363130612535,1359.3702392578125,3326813,,,,1348.670491985894,,12.654673438051987,11.493994937934618,1.1606785001173687,,,,,,,,,,11952363.0,,,,,
2021-07-09,1355.2333100346107,1367.3398499422146,1350.8784472131626,1361.2430419921875,3436594,,,,1349.867877700779,,12.075405390248307,11.610277028397356,0.46512836185095097,,,,,23.780649247366032,0.017469804078897554,,25.389182911185205,12.361073054657826,15388957.0,,,,,
2021-07-12,1367.9059052074665,1374.3946078178155,1335.854074613799,1348.134765625,4588982,,,,1349.7028194078478,59.58465893359424,10.438276977176429,11.37587701815317,-0.9376000409767418,,,,,24.83492667284107,0.018421694407774962,,22.5748496368596,15.312086724560128,10799975.0,,,,,
