Date,open,high,low,close,volume,sma_20,sma_50,sma_200,ema_20,rsi_14,macd,macd_signal,macd_hist,bb_upper,bb_mid,bb_lower,bb_width,atr_14,atr_pct,adx_14,plus_di,minus_di,obv,avg_volume_20,recent_high_20,recent_low_20,recent_high_52w,recent_low_52w
2021-06-22,251.87802796014483,258.6686929499607,250.51527095479796,257.0980529785156,11505842,,,,257.0980529785156,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,
2021-06-23,258.6917990855857,259.08444500255894,248.7136981132091,249.52210998535156,22485404,,,,256.3765345982143,,-0.6043487287993798,-0.12086974575987597,-0.4834789830395039,,,,,,,,,,-22485404.0,,,,,
2021-06-24,250.33050012071067,254.32634725323064,249.0832305586748,253.6334228515625,17337360,,,,256.1152858604379,,-0.7429861796561568,-0.24529303253913215,-0.4976931471170246,,,,,,,,,,-5148044.0,,,,,
2021-06-25,254.00297444890418,254.53422776313676,249.6837569981405,252.9174041748047,10079644,,,,255.8107256999014,,-0.9002564851154773,-0.3762857230544012,-0.5239707620610761,,,,,,,,,,-15227688.0,,,,,
2021-06-28,253.95683204723545,254.44187356354396,251.4161088525837,252.8712615966797,6519660,,,,255.53077673768982,,-1.0168955171620269,-0.5044076818759264,-0.5124878352861004,,,,,,,,,,-21747348.0,,,,,
2021-06-29,253.05599805074772,255.8046039489163,249.9147462507697,250.6538543701172,15855760,,,,255.06630794077813,,-1.2735780074409888,-0.658241746988939,-0.6153362604520498,,,,,,,,,,-37603108.0,,,,,
2021-06-30,251.69323818389762,253.14839075921176,250.37669305016928,252.0628204345703,8586644,,,,254.7802615116155,,-1.3477726598405582,-0.7961479295592628,-0.5516247302812953,,,,,,,,,,-29016464.0,,,,,
2021-07-01,251.7625227601675,252.1782886629751,248.5288756788443,249.15249633789062,8658748,,,,254.24428387602265,,-1.622705746671187,-0.9614594929816477,-0.6612462536895393,,,,,,,,,,-37675212.0,,,,,
2021-07-02,249.4989852397784,250.5152800703307,246.49631262847308,248.80606079101562,8314614,,,,253.72635786792674,,-1.847252673179014,-1.138618129021121,-0.708634544157893,,,,,,,,,,-45989826.0,,,,,
2021-07-05,250.79245510603346,250.79245510603346,247.3971085478659,247.76666259765625,6878338,,,,253.1587678421867,,-2.085043395432564,-1.3279031823034098,-0.757140213129154,,,,,,,,,,-52868164.0,,,,,
2021-07-06,247.85905410695003,248.66746591303607,245.68788533157138,246.0343475341797,8386882,,,,252.48025162237653,,-2.385775864991956,-1.539477718841119,-0.846298146150837,,,,,,,,,,-61255046.0,,,,,
2021-07-07,246.7042102639755,247.78980888198936,242.5697551682766,245.82652282714844,10755374,,,,251.84656316568814,,-2.610782752358716,-1.7537387255446384,-0.8570440268140778,,,,,,,,,,-72010420.0,,,,,
2021-07-08,246.63492279548177,248.04386355114397,243.90940865554379,245.29525756835938,9131020,,,,251.22262929927587,,-2.7996978243317017,-1.9629305453020511,-0.8367672790296505,,,,,,,,,,-81141440.0,,,,,
2021-07-09,243.63223320970042,245.27214867013112,241.71513106888023,242.89309692382812,11449216,,,,250.42934050161415,,-3.1074281706055444,-2.19183007036275,-0.9155981002427946,,,,,4.805929938330485,0.0197861940054955,,1.0985092884471004,21.112231605580867,-92590656.0,,,,,
2021-07-12,245.17977856923653,245.82651936213594,241.69206432471364,242.9162139892578,7731112,,,,249.7138046432945,21.937856467824673,-3.311271061519676,-2.4157182685941354,-0.8955527929255407,,,,,4.757967445408472,0.01958686646424877,,1.862571021637124,19.801834536808,-84859544.0,,,,,
2021-07-13,243.90940677569924,244.60233122676658,241.41486747378963,242.45425415039062,8344716,,,,249.02241888206558,21.514277911517055,-3.4700932445498154,-2.6265932637852716,-0.8434999807645438,,,,,4.645788610234792,0.01916150585402012,,1.7712920757712074,19.257594401034606,-93204260.0,,,,,
2021-07-14,243.1009632650298,260.2161893390028,242.80068476392884,259.4770812988281,58696166,,,,250.01810101699533,55.56281540440254,-2.197035031441118,-2.540681617316441,0.34364658587532304,,,,,5.582656222976035,0.021515026279129216,,21.346257507831805,14.881130044566692,-34508094.0,,,,,
2021-07-15,259.153773136181,267.7691460345521,258.22987376671153,266.0368347167969,62132402,,,,251.54369470269071,62.342371773128576,-0.6513021413163642,-2.1628057221164254,1.5115035808000612,,,,,5.865271654752071,0.02204684047228199,,28.06459091847027,13.152368914597169,27624308.0,,,,,
2021-07-16,267.9307745649205,272.2038084696197,262.52595847345685,266.8913879394531,73815654,,,,253.00537977285856,63.13149807169769,0.6353338802903181,-1.6031778016350766,2.2385116819253947,,,,,6.137598679138553,0.022996615688966802,,30.064690764153294,11.671023474280858,101439962.0,,,,,
2021-07-19,264.4892743460827,269.77860363515526,263.3113083425317,265.06671142578125,21715702,251.86879272460936,,,254.15407802551786,60.22926321995249,1.4905835328198407,-0.9844255347440932,2.475009067563934,266.6658172279112,251.86879272460936,237.07176822130754,0.11749787929845469,6.161148437244627,0.02324376533026008,,27.810504887773913,10.795955226115657,79724260.0,,272.2038084696197,241.41486747378963,,
2021-07-20,265.94436627398744,267.0761483305217,259.40776874790294,262.43353271484375,21047054,252.13556671142578,,,254.94259751973937,56.21317097890472,1.9336100752930179,-0.40081841273667107,2.334428488029689,267.4822593311006,252.13556671142578,236.78887409175096,0.12173365955338947,6.26880780477135,0.023887221041919746,,25.380542872378467,14.300454764722,58677206.0,19419012.9,272.2038084696197,241.41486747378963,,
2021-07-22,266.59111248444856,270.2405257339655,263.7732311010159,269.8709716796875,24086770,253.15300979614258,,,256.3643474397344,63.59670932800832,2.851975174707775,0.2497403047522181,2.6022348699555566,270.26800612410204,253.15300979614258,236.03801346818312,0.13521463830702005,6.378678177224951,0.02363602923843127,,26.705179374885986,13.050267954667907,82763976.0,19896073.5,272.2038084696197,241.41486747378963,,
2021-07-23,270.93345607088656,278.0012797206588,269.64000275510597,276.7771301269531,28114910,254.3101951599121,,,258.3084219813743,68.84943556362091,4.089909471470321,1.0177741380958387,3.072135333374482,274.2886946126171,254.3101951599121,234.33169570720705,0.15711913901165,6.520292376391226,0.023557915978825544,,32.76084556712467,11.85491287213961,110878886.0,19976141.8,278.0012797206588,241.41486747378963,,
2021-07-26,277.2159449364329,277.4007360553355,271.7418534297271,272.7581481933594,12199806,255.30223236083984,,,259.68458638251576,63.13976219724529,4.6925898121632486,1.7527372729093207,2.939852539253928,276.81690898004223,255.30223236083984,233.78755574163745,0.168542800587767,6.45876310847817,0.02367945064614358,,30.710588125453913,11.11300212729445,98679080.0,20515019.3,278.0012797206588,241.41486747378963,,
2021-07-27,272.0421573347961,274.69836779468096,269.84789652010863,273.2201232910156,7966274,256.31967544555664,,,260.9736851357062,63.514321426981304,5.1481511716398245,2.4318200526554214,2.716331118984403,279.1619342570708,256.31967544555664,233.47741663404247,0.1782325821988329,6.343885120342038,0.023218952703512836,,29.033373175241636,12.638570121387334,106645354.0,20621027.4,278.0012797206588,241.41486747378963,,
2021-07-28,272.98913070712376,274.0977928663641,269.3166256277125,273.4510803222656,9147860,257.45953674316405,,,262.1620084868071,63.712845233306055,5.464827997977352,3.0384216417198076,2.4264063562575444,281.3100787374088,257.45953674316405,233.60899474891932,0.1852760421769694,6.232262414507008,0.022791142046914594,,27.44241902384881,12.554903781820745,115793214.0,20693358.1,278.0012797206588,241.41486747378963,,
2021-07-29,274.2132725228447,276.24586205010934,271.5801823470619,272.7581481933594,11668940,258.4943031311035,,,263.1711646493359,62.61208551405165,5.595382743394907,3.549813862054828,2.0455688813400794,283.10222828920075,258.4943031311035,233.88637797300626,0.19039433256381333,6.120363649402752,0.02243879308442878,47.99357543338387,28.45507338211554,11.871270736651807,104124274.0,20357963.1,278.0012797206588,241.41486747378963,,
2021-07-30,272.0190259387715,273.9361281643632,270.2405311570868,271.2337341308594,6356412,259.59836502075194,,,263.93902840948095,60.15002745482984,5.512298499139149,3.9423107894716924,1.5699877096674566,284.41124312001693,259.59836502075194,234.78548692148698,0.19116359301632327,5.9471660321080115,0.021926350906037163,47.0988823535297,27.192065043773756,12.953342983982552,97767862.0,20512077.9,278.0012797206588,241.41486747378963,,
2021-08-02,271.7187097170978,275.0447518562355,268.97010447033955,273.589599609375,9247796,260.8375419616699,,,264.8581304285185,62.597791718399435,5.572318078146395,4.268312247206633,1.3040058309397624,285.84539761845724,260.8375419616699,235.82968630488253,0.19175043184897259,5.956271843092865,0.021770827003647412,45.88760321720547,25.21117341047051,13.533232059041417,107015658.0,20396961.1,278.0012797206588,241.41486747378963,,
2021-08-03,279.01756557918736,279.01756557918736,274.46737318017625,276.8926086425781,10331214,262.293839263916,,,266.00427121080986,65.77221151892583,5.8193276645968695,4.578515330684681,1.2408123339121886,287.47901532001214,262.293839263916,237.10866320781992,0.19203787726600147,5.918535709287115,0.021374841814311304,45.34636465474041,28.354276870955655,12.646696138113933,117346872.0,20443620.2,279.01756557918736,241.41486747378963,,
